id,title,genero,popularity
277934,Sadece Sen,  Romance   Drama  ,0.42
141901,Evim Sensin,  Fantasy   Romance  ,0.16
94555,Love On-Air,  Drama  ,0.54
46494,Four Boys and a Gun,  Drama   Crime  ,0.49
50669,The Mugger,  Drama   Thriller  ,0.25
242354,I Passed for White,  Drama  ,0.75
39436,Sleepless,  Crime   Horror   Mystery   Thriller  ,0.99
277968,Me and Kaminski,  Comedy   Drama  ,0.21
127894,Do Not Disturb,  Comedy   Romance  ,0.5
37460,Raavan,  Action   Adventure   Crime   Drama   Romance   Thriller  ,1.66
26379,Paa,  Drama   Family   Foreign  ,1.0
27621,The Cheetah Girls: One World,  Comedy   Drama   Family   Music   TV Movie  ,0.91
102632,Rowdy Rathore,  Action  ,0.93
279973,Nowhere Safe,  TV Movie   Drama  ,0.14
210408,Aşk Kırmızı,  Drama   Romance  ,5.81
291157,Khoobsurat,  Comedy   Romance  ,0.64
275269,Wazir,  Thriller   Action  ,0.04
283589,Bang Bang!,  Action   Adventure   Comedy   Romance   Thriller  ,1.6
258100,Approaching the Elephant,  Documentary  ,1.22
30117,Warlords of Atlantis,  Adventure   Fantasy   Science Fiction  ,0.12
86068,The House Where Evil Dwells,  Horror  ,1.95
313628,Love Forecast,  Comedy   Romance  ,4.48
138038,Girl vs. Monster,  Comedy   Family   Science Fiction  ,0.09
43856,The Rage of Paris,  Comedy  ,1.26
118026,Coicent,,1.81
284050,Mr. Kaplan,  Drama   Comedy  ,0.0
105991,La Rizière,,0.29
287497,The Lesson,  Drama  ,2.79
320420,Love Me,  Documentary  ,0.68
77194,The Boy Who Saw the Wind,  Adventure   Family   Animation   Fantasy  ,1.08
77855,Of Love and Other Demons,  Drama  ,1.23
48661,The Dog of Flanders,  Animation   Drama   Romance  ,0.81
204755,"Fuse, Memoirs of the Hunter Girl",  Action   Animation   Drama   History  ,0.32
16075,Great Expectations,  Drama   Romance  ,0.0
74842,Legend of the Millennium Dragon,  Adventure   Fantasy   Animation   Science Fiction  ,0.11
122198,Lines of Wellington,  Drama   History   War  ,0.0
173928,The Mystery of Sintra,  Mystery  ,0.05
24154,Miyori's Forest,  Drama   Animation   Fantasy  ,0.98
59297,Princess Arete,  Adventure   Animation   Fantasy  ,2.6
254277,Pixadores,  Documentary  ,2.56
321191,Chronicle of a Blood Merchant,  Romance   Drama   History  ,3.72
349176,Assassination Classroom,  Action   Adventure   Comedy   Science Fiction  ,2.91
374883,The Partisans,  War  ,15.04
350554,Cha Cha Cha,,0.51
325173,Close Range,  Action   Crime  ,1.9
118236,The Great Manhunt,  Thriller   Drama  ,0.37
124122,Little Mother,,0.13
49719,Zeppelin,  War   Adventure  ,0.04
198667,Man on Horseback,,0.3
197053,Lana: Queen of the Amazons,  Adventure  ,0.87
113700,Lady of Vengeance,  Drama  ,2.87
83119,I Am a Camera,  Drama  ,0.0
16912,The Colditz Story,  War  ,1.94
225834,Operation Diplomat,  Drama  ,0.03
86942,Tusk,,1.0
74884,Vanessa,  Drama  ,0.71
60181,Blood on the Streets,  Action   Crime   Drama  ,0.32
143355,The Battle of Sutjeska,  War  ,0.2
29982,Unrelated,  Drama  ,0.88
360626,Prescription: Murder,,0.04
215408,The Aviators,  Animation  ,0.53
362703,Diablo,  Action   Adventure   Thriller   Western  ,0.54
289190,Felt,  Drama   Romance   Horror  ,3.42
54657,Lava Kusa-The Warrior Twins,  Animation  ,0.27
347767,The Entity,  Horror  ,0.49
57393,Africa United,  Drama   Action   Comedy   Foreign  ,0.62
67339,Kung Fu Zombie,  Action   Horror   Comedy  ,0.09
253353,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,  Documentary   Music  ,0.31
32643,The Love Bug,  Fantasy   Adventure   Comedy   Family  ,0.74
31237,Morning Light,  Documentary  ,2.73
342502,AWOL-72,  Thriller  ,0.05
55949,Vampirella,  Horror   Science Fiction  ,1.17
222932,The Deathhead Virgin,  Horror  ,6.52
103851,I Like to Hurt People,  Comedy   Documentary  ,4.24
243442,Un fantastico via vai,  Comedy  ,2.52
196398,2 Autumns 3 Winters,  Drama   Comedy  ,0.47
267310,The Decent One,  Documentary  ,0.04
256735,The Husband She Met Online,  Drama   Mystery   Thriller  ,0.63
5953,The Lady in the Car with Glasses and a Gun,  Drama  ,0.92
266249,Das Lied einer Nacht,  Comedy  ,2.66
354105,The Old Devil,  Drama  ,4.01
258384,Flight into Darkness,  Drama  ,1.5
259325,The Woman I Love,  Drama  ,0.85
61046,Tovarich,  Romance   Comedy   Drama  ,0.65
193321,The Deep Blue Sea,  Drama   Romance  ,3.03
371759,Doctor Who: The Husbands of River Song,  Drama   Science Fiction   Comedy  ,0.37
288463,The Guvnors,  Crime   Thriller  ,0.59
115547,The Rise & Fall of a White Collar Hooligan,  Thriller   Crime  ,0.0
333675,Band of Robbers,  Adventure   Comedy   Crime   Thriller  ,0.32
272548,Moonwalkers,  Comedy  ,0.0
140229,The Girl and Death,  Drama   Romance  ,0.39
361671,Ellis,  Drama  ,0.15
245697,The Wicked Uncle,  Drama   Comedy  ,5.0
294825,Rumors of Wars,  Thriller  ,2.91
61662,In girum imus nocte et consumimur igni,  Documentary  ,1.74
31343,Can Dialectics Break Bricks?,,0.77
150049,The New Watchdogs,  Documentary  ,4.84
13713,Jean-Philippe,  Comedy  ,0.38
347155,Las aventuras de Oliver Twist,  Animation  ,0.81
38883,Protect and Serve,  Crime   Comedy   Action  ,0.01
322317,Christ lives in Siberia,  Documentary  ,0.53
236570,The Battle Of The Villa Fiorita,  Drama  ,0.19
84782,Don Quixote,  Drama  ,0.04
277631,Birch Interval,  Drama  ,0.17
329407,Kansas: Miracles Out Of Nowhere,  Documentary   Music  ,0.53
135307,Derrick contre Superman,  Comedy  ,0.61
212753,Empire of Dirt,  Drama  ,2.07
358238,Aimy in a Cage,  Drama   Fantasy   Science Fiction  ,0.1
376823,Trophy Kids,  Documentary  ,0.97
303665,Journey to Le Mans,  Documentary  ,2.93
104041,Mousey,  TV Movie   Action   Drama  ,1.86
86232,An American Tragedy,  Drama   Romance  ,1.04
139712,Marx Reloaded,,0.0
106739,Low & Clear,  Documentary  ,1.49
372113,Ahwak,,0.1
150054,Light of My Eyes,,0.17
321974,Janis: Little Girl Blue,  Documentary   Music  ,0.64
80970,Schoolgirl Hitchhikers,  Thriller   Comedy   Crime   Drama  ,0.01
253150,Plastic Galaxy: The Story of Star Wars Toys,  Documentary  ,0.04
137333,Uncanny,  Drama   Science Fiction   Thriller  ,5.82
371492,Tomorrow,  Documentary  ,0.0
340401,Potato Salad: Don't Ask!,  Horror   Comedy  ,0.69
273167,The Spy with a Cold Nose,,0.22
71445,The Bay Boy,  Drama  ,0.14
293006,Aliens on the Moon: The Truth Exposed,  Documentary  ,0.08
377206,Army Dog,  Action  ,0.39
249926,The 7:39,  Romance   Drama  ,0.46
72054,All for One,  Comedy  ,1.23
86987,Jackpot,  Action   Comedy   Crime  ,0.65
89877,The Reunion,  Comedy  ,1.17
270724,The Breakup Guru,  Romance   Comedy  ,2.55
286687,Love Lesson,  Romance   Drama  ,4.62
76764,Who?,  Science Fiction   Drama  ,1.1
151687,Charlie Muffin,  Drama   Thriller   TV Movie  ,0.11
279006,Kent State,,1.27
284467,Jigsaw,  Thriller   Mystery  ,0.08
180813,One Track Heart: The Story of Krishna Das,  Documentary   Music  ,0.49
356994,Wire Cutters,  Animation  ,0.41
198890,Madalena,  Drama   Comedy   Music  ,0.39
315880,The Correspondence,  Romance   Drama  ,0.04
340176,Tag,  Horror   Thriller  ,0.0
361854,The Dark Side of the Moon,  Thriller  ,0.09
173056,100 Yen: The Japanese Arcade Experience,  Documentary  ,1.51
23382,Dark Country,  Crime   Horror   Thriller  ,1.16
286697,Songs From the North,,0.33
85696,We'll Take Manhattan,  Drama   Romance  ,0.45
92189,The Mark of the Hawk,,0.1
220075,Nine Muses of Star Empire,  Documentary  ,0.21
53766,Why Change Your Wife?,  Comedy   Drama   Romance  ,0.0
130275,Miss Lulu Bett,  Comedy   Drama  ,0.83
124527,Face the Music,  Crime   Drama  ,0.71
155336,Fuck for Forest,,0.3
85611,The Stranglers of Bombay,  Action   Adventure   History  ,0.21
3025,The Two Faces of Dr. Jekyll,  Horror   Science Fiction   Romance  ,0.22
76817,A Journey into Bliss,  Comedy   Fantasy  ,0.09
187442,Asu Mare,  Comedy  ,1.02
345875,The Abandoned,  Thriller   Horror   Mystery  ,0.95
279997,I Survived a Zombie Holocaust,  Comedy   Horror  ,0.07
85032,Kotoko,  Drama   Horror  ,0.0
313985,The West,,4.04
68184,Cougar Hunting,  Comedy   Romance  ,6.29
40768,Flag Wars,  Documentary  ,1.1
253304,Evaporating Borders,  Documentary  ,0.62
79997,80 Million,  Action   Drama   History  ,0.18
50526,Beats of Freedom,  Documentary   Foreign   Music  ,0.4
77600,Jasne Błękitne Okna,,0.08
79516,TEKKEN: Blood Vengeance,  Action   Animation  ,0.07
360627,Columbo - Ransom for a Dead Man,,0.1
36620,Splinters,  Horror   Thriller   Documentary  ,0.09
26314,"Job, czyli ostatnia szara komórka",  Comedy  ,0.1
176535,All Will Be Well,  Drama  ,0.46
74921,Ajlawju,,1.36
153266,Happy New York,  Comedy  ,0.25
78326,Black Thursday,  Thriller  ,0.37
58553,Porno,  Comedy   Romance  ,0.45
36626,Mr. Kuka's Advice,  Comedy  ,0.06
31855,Destined for Blues,  Drama   Music  ,0.58
13274,Last Order: Final Fantasy VII,  Action   Adventure   Animation  ,0.24
16907,Naruto the Movie: Ninja Clash in the Land of Snow,  Comedy   Action   Animation   Adventure  ,0.0
209385,Walesa: Man of Hope,  Drama  ,0.0
36377,General Nil,,0.07
144942,Top Gear: The Worst Car In the History of the World,  Comedy   TV Movie  ,0.7
176037,Supermarket,  Thriller  ,1.06
329550,"Dzień dobry, kocham cię!",  Comedy   Romance  ,0.02
38941,How Much Does the Trojan Horse Weigh?,,0.44
282768,Maicol Jecson,  Comedy  ,0.41
90909,Sisyphus,  Animation  ,0.0
93862,Goodbye Gemini,  Drama   Foreign  ,0.37
152388,Vendetta for the Saint,,0.08
85434,Frozen Silence,  War   Mystery   Drama  ,0.01
169009,Bridge To Terabithia,  Drama   Family   Fantasy  ,10.42
285011,Broken Strings,  Music   Drama  ,0.34
110372,Descendents,  Horror   Thriller   Science Fiction   Foreign  ,2.36
48431,Trouble,  Thriller  ,0.01
108246,Forty Little Mothers,  Drama  ,0.21
133255,Harlem Rides the Range,  Western  ,3.08
63654,Ko,  Action   Family   Thriller  ,2.22
71918,King,  Action   Comedy   Crime  ,0.58
106495,Little Big Shot,  Comedy   Crime   Drama  ,4.85
54242,Mickey,  Comedy   Drama  ,0.0
190183,Midnight Shadow,  Mystery  ,0.55
165462,Miracle in Harlem,  Romance   Mystery  ,0.15
156981,Old 37,  Horror  ,0.48
193439,Smugglers' Cove,  Comedy   Action  ,0.41
257907,Spirit of Youth,  Drama  ,1.15
267483,Swing!,  Drama  ,0.32
284514,Spy Time,  Action   Comedy  ,1.33
351145,Retribution,  Thriller  ,0.09
38057,The Secret of the Magic Gourd,  Drama   Family   Foreign  ,2.92
113843,Woman's World,  Drama  ,0.01
218221,The Garden of Women,  Drama  ,0.74
339790,Burroughs: The Movie,  Documentary  ,2.32
126423,A Poem is a Naked Person,  Documentary  ,5.93
322400,Faces of November,  Documentary  ,7.01
153444,David Golder,,9.42
184819,Poil de Carotte,  Drama   Comedy  ,6.07
84248,La Tête d'un Homme,  Crime   Mystery   Thriller  ,0.59
42690,Diabolically Yours,  Mystery   Crime   Drama   Thriller  ,0.33
115162,Chair de poule,  Crime   Drama  ,2.29
5067,The Burning Court,  Horror   Drama   Mystery  ,0.16
84035,Boulevard,,3.64
76777,Marie-Octobre,  Mystery   Drama  ,7.71
76775,Lovers of Paris,  Drama  ,0.65
76772,Deadlier Than the Male,  Drama   Thriller  ,0.05
147360,Marianne of My Youth,  Drama  ,0.07
4709,Holiday for Henrietta,  Comedy  ,0.67
68754,Under the Paris Sky,  Drama  ,1.29
43462,Panic,  Drama  ,0.04
46184,Destiny,  Crime  ,0.14
116712,Flesh and Fantasy,  Drama   Fantasy   Romance  ,0.0
64418,The Phantom Carriage,,0.01
92254,La Fin du Jour,  Comedy   Drama  ,0.33
169479,The Golem,,0.29
105549,Maria Chapdelaine,  Romance   Drama  ,1.33
47612,Au bonheur des dames,  Comedy   Drama  ,0.09
92413,Poil de Carotte,  Drama  ,0.51
214600,Le mystère de la tour Eiffel,,0.7
348678,A Man Called Ove,  Comedy   Drama  ,1.78
238985,Hiawatha,  Drama   Romance   Western  ,1.18
55873,Tarzan and the Leopard Woman,  Action   Adventure   Romance  ,2.56
163312,The Forest,  Drama  ,0.91
352024,A Gentle Spirit,  Animation  ,0.52
67018,The Image,  Drama  ,0.93
24041,El Cortez,  Drama   Thriller  ,0.39
134409,Decoding Deepak,  Documentary  ,0.96
334878,Blind Date,  Comedy  ,4.11
173080,Graveyard Shift,  Horror  ,0.07
46695,Witchcraft,  Horror  ,0.07
84951,Witchcraft II: The Temptress,  Horror  ,0.01
57845,Mandroid,  Science Fiction   Horror   Action  ,1.87
79500,Prehysteria!,  Family   Drama   Fantasy   Comedy   Science Fiction  ,0.41
47360,Deathstalker and the Warriors from Hell,  Action   Adventure   Fantasy  ,7.53
47363,Deathstalker IV: Match of Titans,  Action   Adventure   Fantasy  ,3.38
28920,Dream a Little Dream 2,  Comedy   Science Fiction  ,1.84
359807,Chico - Artista Brasileiro,  Documentary  ,0.01
56589,The Seventh Company Outdoors,  Comedy  ,0.01
259835,Kindar the Invulnerable,  Action   Adventure  ,0.62
373355,The Lovers and the Despot,  Documentary  ,0.86
373451,Michael Jackson's Journey from Motown to Off the Wall,  Music   Documentary  ,0.0
326094,Wiener-Dog,  Comedy  ,1.51
276905,Norm of the North,  Adventure   Animation   Comedy   Family  ,1.07
323675,Ride Along 2,  Action   Comedy  ,2.18
312669,Maggie's Plan,  Drama   Comedy   Romance  ,0.09
377565,Notias,  Comedy   Drama  ,0.52
53301,Toss-Up,  Drama  ,0.25
47367,According to Pereira,,0.22
59264,Silvio Forever,,0.49
27069,The Raspberry Reich,  Drama   Action   Comedy   Thriller  ,0.56
366924,Batman: Bad Blood,  Action   Animation   Science Fiction  ,0.65
27748,15: The Movie,  Comedy   Crime   Drama   Foreign  ,0.07
256102,To Singapore with Love,  Documentary  ,6.4
85268,Cleopatra Wong,  Drama   Action  ,1.05
320005,Under Electric Clouds,  Drama   Science Fiction  ,0.0
211845,The Bible,  Drama  ,3.38
136716,Hollywood on Trial,,1.2
204269,I'm a Stranger Here Myself,  Documentary  ,0.54
79911,Weasels Rip My Flesh,  Horror   Science Fiction  ,5.88
309968,Twisted Seduction,  Comedy   Thriller   Romance  ,0.05
276898,Spanish Lake,  Documentary  ,0.08
217587,Being Ginger,  Documentary  ,0.04
158431,Slow Burn,  Adventure   Thriller  ,1.2
46442,Keep Surfing,  Documentary  ,0.47
53290,Plastic Planet,  Documentary   Foreign  ,0.24
187633,The Conquest of Mycenae,  Drama   Adventure  ,0.01
211139,The Lion of Thebes,  Drama   Action   Adventure  ,1.14
95838,Blood for a Silver Dollar,  Western   Action   Romance  ,1.24
274817,Wood Job!,  Foreign   Drama   Comedy  ,1.18
3692,Secret Agent Super Dragon,  Action   Adventure  ,3.53
73477,For a Few Extra Dollars,  Western   War  ,10.17
112570,Wanted,  Drama   Western   Romance   Action  ,4.37
56083,Hermanoteu In the Land of Godah,  Comedy  ,1.99
43036,Mill of the Stone Women,  Horror   Science Fiction  ,0.9
67083,BaadAsssss Cinema,  Action   Documentary  ,0.6
87943,Sisters in Law,  Documentary  ,0.98
162505,One Way or Another,  Documentary   Drama  ,0.0
63318,"One Sings, the Other Doesn't",  Drama  ,1.05
85729,My Boyfriend an Angel,  Comedy   Romance   Fantasy  ,0.98
255396,Yardbird,,0.92
319888,Eddie the Eagle,  Comedy   Drama   History  ,0.63
375290,Airlift,  Thriller   Action   Drama   History  ,1.48
376047,Fitoor,  Romance   Drama  ,0.13
145373,If You Want to Live... Shoot!,  Western  ,0.47
145379,No Graves on Boot Hill,  Western  ,1.83
74197,No Room To Die,  Western  ,2.88
149691,Kill Django...Kill First,  Western  ,4.83
150708,Terrible Day of the Big Gundown,  Western  ,2.21
222619,The Flash 2 - Revenge of the Trickster,  Action   Fantasy   Science Fiction  ,3.0
26703,Dracula's Dog,  Horror  ,0.11
264036,Heavenly Judgement,,2.1
104081,The Lighthouse,  Drama   Foreign  ,2.23
64462,Sammy and Me,  Drama   Comedy   Romance   Foreign  ,4.17
65795,The Education of Fairies,  Drama  ,1.16
161024,Lovely Loneliness,,0.54
35411,The Dancer and the Thief,  Drama   Foreign  ,2.9
109690,En fuera de juego,,1.65
222030,Violet,,0.32
42107,Chicken Ranch,  Documentary  ,0.22
331962,Exposed,  Drama   Crime   Thriller  ,0.57
27428,Bloody Reunion,  Mystery   Horror   Thriller  ,0.11
273973,Carpet Racers,  Documentary  ,0.24
301729,Terminus,  Science Fiction   Thriller   Fantasy  ,2.2
224885,Red Wing,  Drama  ,0.84
165718,Kick-heart,  Animation   Comedy   Romance  ,0.24
329805,My King,  Drama   Romance  ,2.87
83617,Fluke,  Comedy  ,1.62
276883,The Homestretch,  Documentary  ,17.03
320181,The Perfect 46,  Science Fiction   Drama  ,4.22
283710,Fires on the Plain,  Drama   History  ,0.59
29351,Satanik,  Horror   Science Fiction  ,7.41
255575,Parviz,,0.78
127468,The Amateur,,0.04
291154,Daawat-e-Ishq,  Drama   Romance   Comedy  ,0.01
261815,Five Star,  Drama  ,1.58
44554,A Man Called Hero,  Drama   Action   Adventure  ,0.03
273899,Stonewall,  Drama  ,4.31
337029,Frankenstein,  Horror   Thriller  ,2.52
345235,Monk Comes Down the Mountain,  Action   Comedy  ,0.46
336807,Fatima,  Drama  ,0.25
70412,Blind Woman's Curse,  Foreign   Crime   Horror   Drama   Action  ,0.56
38268,The War in Space,  Adventure   Science Fiction   Action  ,0.02
35021,The Old Fairy Tale: When the Sun Was God,  Drama   Fantasy  ,2.6
301744,Bloodsuckers,  Thriller   Horror  ,2.29
97666,What a Mess!,  Comedy  ,5.12
220029,When I'm Sixty-four,  Drama   TV Movie  ,0.08
157293,ABCD (Any Body Can Dance),  Drama   Music  ,0.42
187737,Il terrorista,,0.73
220176,The Face Reader,  Drama   History  ,0.15
377136,Liquidation,,1.35
156220,The Staircase II: The Last Chance,  Documentary  ,8.76
67198,Bloodworth,  Drama   Romance  ,0.49
333387,The Wannabe,  Thriller   Mystery   Crime   Drama  ,0.0
362057,Martyrs,  Drama   Horror   Thriller  ,1.28
353378,Big Stone Gap,  Romance   Comedy  ,8.13
300792,Racing Extinction,  Adventure   Documentary  ,0.72
348069,Capital C,  Documentary  ,0.01
40700,I Give My First Love to You,  Drama   Comedy   Romance  ,1.0
323435,One & Two,  Thriller   Drama   Fantasy  ,1.44
360030,Lo and Behold: Reveries of the Connected World,  Documentary  ,1.0
378092,Kill Kane,  Thriller   Crime  ,0.07
378263,Addicted to Sexting,  Documentary  ,1.15
291851,Field of Lost Shoes,  Drama   History   War   Action  ,2.53
50938,Hello Stranger,  Drama   Romance   Comedy  ,0.35
117316,Strangers,  Drama   Romance   Thriller  ,0.22
352156,Looking for Grace,  Drama  ,0.71
38677,Adhurs,  Action   Comedy   Drama  ,0.46
25366,Methadonia,  Documentary  ,0.01
340243,All Mistakes Buried,  Drama   Thriller  ,0.11
139777,World Without End,  Drama   History   Romance  ,5.74
378350,The Mine,  Drama  ,0.88
281968,La Sapienza,  Drama  ,7.02
333658,Seeds of Yesterday,  TV Movie   Drama  ,0.47
224243,Soulmate,  Horror   Mystery  ,16.29
321258,The Boy,  Horror   Mystery   Thriller  ,0.29
343795,90 Minutes in Heaven,  Drama  ,0.32
119586,Vampire Hookers,  Comedy   Horror   Foreign  ,1.26
339547,Jeruzalem,  Horror  ,0.96
285697,Horse Money,  Drama  ,0.4
138022,Blood in the Face,  Documentary  ,0.19
270357,The Carboard Bernini,  Documentary  ,2.2
340255,Welcome to Happiness,  Fantasy   Comedy   Drama  ,0.61
48242,Hundra,  Adventure   Fantasy   Action   Science Fiction   Foreign  ,0.64
29695,iMurders,  Drama   Horror   Mystery   Thriller  ,5.71
217471,Medeas,,1.18
87737,Autoerotic,  Drama   Romance  ,1.77
44563,"Semen, a Love Sample",  Comedy   Romance   Foreign  ,3.6
268350,Romance on the Run,  Comedy   Mystery  ,4.12
334146,Genetic Me,,10.39
346170,The Chosen,  Horror   Thriller  ,6.55
72790,Ride or Die,  Action   Comedy   Thriller   Crime   Music   Romance  ,0.09
279096,Lazer Team,  Action   Comedy   Science Fiction  ,0.65
145385,Last Hippie Standing,,0.06
111561,The 30 Foot Bride of Candy Rock,  Comedy  ,2.45
155556,Blood Brother,  Documentary  ,1.22
275477,China Cry: A True Story,  Drama  ,0.02
243794,Alone Yet Not Alone,  History  ,0.06
335778,Risen,  Action  ,0.65
15391,Obsession: Radical Islam's War Against the West,  Documentary  ,0.79
83001,Hollywood High,  Comedy  ,1.24
373472,Holy Hell,  Documentary  ,0.31
329004,The Survivalist,  Drama   Science Fiction   Thriller  ,0.1
76851,Grand Slam,  Thriller   Foreign  ,2.15
235450,Bloodmoney,,0.56
58500,The Butterfly Circus,  Drama  ,0.37
376530,The Eagle Huntress,  Family   Documentary   Adventure  ,0.49
365065,Zero,  Drama   Science Fiction  ,0.55
67844,The 2000 Year Old Man,,0.0
334918,The White Knights,  Drama  ,0.15
345775,Long Way North,  Adventure   Animation  ,1.05
114284,Praying with Anger,  Comedy   Drama  ,1.04
116306,Exit Elena,,0.9
93521,Symphonie diagonale,  Animation  ,0.82
63505,Gideon's Trumpet,  Drama   Crime   History  ,2.92
170934,The Piano Lesson,  Drama  ,0.01
96715,Ruby Bridges,  Drama   Family  ,3.69
340357,April and the Extraordinary World,  Thriller   Adventure   Animation   Comedy   Fantasy   Science Fiction  ,0.6
